,intolerance_1,intolerance_2,minority_pc_1,minority_pc_2,Run,Avg pct similar neighbors (A) dim 1,Avg pct similar neighbors (A) dim 2,Avg pct similar neighbors (B) dim 1,Avg pct similar neighbors (B) dim 2,Pct Happy,Pct Happy Group A dim 1,Pct Happy Group A dim 2,Pct Happy Group B dim 1,Pct Happy Group B dim 2,height,width,num_agents,stopping_level
1786,0.75,0.125,0.4,0.4,1786,100.0,60.0,38.4,40.1,20.5,30.0,20.0,6.2,21.2,16,16,200,1
1787,0.75,0.125,0.4,0.4,1787,100.0,62.5,43.2,41.7,11.5,16.7,14.2,3.8,7.5,16,16,200,1
1788,0.75,0.125,0.4,0.4,1788,100.0,62.4,47.3,41.6,19.5,29.2,19.2,5.0,20.0,16,16,200,1
1789,0.75,0.125,0.4,0.4,1789,100.0,57.8,41.7,39.9,5.5,8.3,7.5,1.2,2.5,16,16,200,1
1790,0.75,0.125,0.5,0.5,1790,100.0,49.1,51.1,48.4,11.5,15.0,11.0,8.0,12.0,16,16,200,1
1791,0.75,0.125,0.5,0.5,1791,100.0,47.1,53.8,49.1,10.5,6.0,5.0,15.0,16.0,16,16,200,1
1792,0.75,0.125,0.5,0.5,1792,100.0,49.7,54.9,50.3,16.5,16.0,13.0,17.0,20.0,16,16,200,1
1793,0.75,0.125,0.5,0.5,1793,100.0,53.9,52.2,49.6,3.5,4.0,5.0,3.0,2.0,16,16,200,1
1794,0.75,0.125,0.5,0.5,1794,100.0,48.7,52.2,51.7,10.5,4.0,11.0,17.0,10.0,16,16,200,1
1795,0.75,0.125,0.5,0.5,1795,100.0,48.3,54.0,47.5,8.0,9.0,8.0,7.0,8.0,16,16,200,1
1796,0.75,0.125,0.5,0.5,1796,100.0,47.7,53.5,50.2,14.0,15.0,17.0,13.0,11.0,16,16,200,1
1797,0.75,0.125,0.5,0.5,1797,100.0,51.0,53.6,49.6,13.5,14.0,12.0,13.0,15.0,16,16,200,1
1798,0.75,0.125,0.5,0.5,1798,100.0,48.4,48.7,50.9,9.5,6.0,8.0,13.0,11.0,16,16,200,1
1799,0.75,0.125,0.5,0.5,1799,100.0,49.8,55.0,50.4,7.5,7.0,7.0,8.0,8.0,16,16,200,1
1800,0.75,0.25,0.1,0.1,1800,100.0,93.1,13.1,17.4,57.5,63.9,63.9,0.0,0.0,16,16,200,1
1801,0.75,0.25,0.1,0.1,1801,100.0,93.7,17.4,17.8,61.5,68.3,66.7,0.0,15.0,16,16,200,1
1802,0.75,0.25,0.1,0.1,1802,100.0,93.5,21.8,16.4,68.5,76.1,76.1,0.0,0.0,16,16,200,1
1803,0.75,0.25,0.1,0.1,1803,100.0,92.8,17.1,19.6,57.0,63.3,62.8,0.0,5.0,16,16,200,1
1804,0.75,0.25,0.1,0.1,1804,100.0,92.8,27.7,22.7,57.5,63.9,63.3,0.0,5.0,16,16,200,1
1805,0.75,0.25,0.1,0.1,1805,100.0,93.7,23.9,19.6,65.0,72.2,72.2,0.0,0.0,16,16,200,1
1806,0.75,0.25,0.1,0.1,1806,100.0,92.7,26.5,12.8,62.5,69.4,69.4,0.0,0.0,16,16,200,1
1807,0.75,0.25,0.1,0.1,1807,100.0,92.7,15.7,18.1,62.5,69.4,68.3,0.0,10.0,16,16,200,1
1808,0.75,0.25,0.1,0.1,1808,100.0,92.9,20.5,19.1,65.5,72.8,70.0,0.0,25.0,16,16,200,1
1809,0.75,0.25,0.1,0.1,1809,100.0,93.4,18.6,18.3,63.0,70.0,67.8,0.0,20.0,16,16,200,1
1810,0.75,0.25,0.2,0.2,1810,100.0,85.6,36.4,24.3,46.0,57.5,56.2,0.0,5.0,16,16,200,1
1811,0.75,0.25,0.2,0.2,1811,100.0,83.8,24.0,28.1,41.5,51.9,47.5,0.0,17.5,16,16,200,1
1812,0.75,0.25,0.2,0.2,1812,100.0,81.7,25.9,22.4,39.0,48.8,46.2,0.0,10.0,16,16,200,1
1813,0.75,0.25,0.2,0.2,1813,100.0,82.6,29.7,24.6,40.5,50.6,48.1,0.0,10.0,16,16,200,1
1814,0.75,0.25,0.2,0.2,1814,100.0,82.5,27.7,28.4,36.5,45.6,45.6,0.0,0.0,16,16,200,1
1815,0.75,0.25,0.2,0.2,1815,100.0,83.0,28.3,26.8,46.0,57.5,56.2,0.0,5.0,16,16,200,1
1816,0.75,0.25,0.2,0.2,1816,100.0,85.2,29.7,27.3,49.0,61.2,56.2,0.0,20.0,16,16,200,1
1817,0.75,0.25,0.2,0.2,1817,100.0,85.1,26.6,24.9,38.5,48.1,46.9,0.0,5.0,16,16,200,1
1818,0.75,0.25,0.2,0.2,1818,100.0,84.8,26.4,30.1,41.0,51.2,51.2,0.0,0.0,16,16,200,1
1819,0.75,0.25,0.2,0.2,1819,100.0,81.6,28.0,22.0,46.5,58.1,54.4,0.0,15.0,16,16,200,1
1820,0.75,0.25,0.30000000000000004,0.30000000000000004,1820,100.0,68.5,32.6,31.7,26.0,36.4,32.9,1.7,10.0,16,16,200,1
1821,0.75,0.25,0.30000000000000004,0.30000000000000004,1821,100.0,72.3,36.3,33.9,25.5,36.4,30.7,0.0,13.3,16,16,200,1
1822,0.75,0.25,0.30000000000000004,0.30000000000000004,1822,100.0,71.0,34.4,29.9,29.5,39.3,31.4,6.7,25.0,16,16,200,1
1823,0.75,0.25,0.30000000000000004,0.30000000000000004,1823,100.0,71.6,34.0,31.0,22.5,32.1,27.9,0.0,10.0,16,16,200,1
1824,0.75,0.25,0.30000000000000004,0.30000000000000004,1824,100.0,72.5,34.2,31.3,27.5,39.3,34.3,0.0,11.7,16,16,200,1
1825,0.75,0.25,0.30000000000000004,0.30000000000000004,1825,100.0,71.0,35.8,32.7,28.0,40.0,36.4,0.0,8.3,16,16,200,1
1826,0.75,0.25,0.30000000000000004,0.30000000000000004,1826,100.0,73.2,39.7,31.0,24.0,34.3,30.0,0.0,10.0,16,16,200,1
1827,0.75,0.25,0.30000000000000004,0.30000000000000004,1827,100.0,72.9,34.1,31.7,28.5,39.3,36.4,3.3,10.0,16,16,200,1
1828,0.75,0.25,0.30000000000000004,0.30000000000000004,1828,100.0,71.4,40.4,33.5,31.0,44.3,37.1,0.0,16.7,16,16,200,1
1829,0.75,0.25,0.30000000000000004,0.30000000000000004,1829,100.0,74.7,37.3,33.6,27.5,39.3,31.4,0.0,18.3,16,16,200,1
1830,0.75,0.25,0.4,0.4,1830,100.0,63.6,41.0,43.4,9.0,14.2,10.0,1.2,7.5,16,16,200,1
1831,0.75,0.25,0.4,0.4,1831,100.0,59.2,40.3,42.3,16.0,21.7,17.5,7.5,13.8,16,16,200,1
1832,0.75,0.25,0.4,0.4,1832,100.0,57.9,44.5,37.9,11.5,18.3,15.0,1.2,6.2,16,16,200,1
1833,0.75,0.25,0.4,0.4,1833,100.0,60.2,43.5,40.4,15.0,24.2,15.0,1.2,15.0,16,16,200,1
1834,0.75,0.25,0.4,0.4,1834,100.0,62.2,42.8,41.3,12.0,19.2,13.3,1.2,10.0,16,16,200,1
1835,0.75,0.25,0.4,0.4,1835,100.0,59.2,42.1,38.7,11.5,19.2,15.8,0.0,5.0,16,16,200,1
1836,0.75,0.25,0.4,0.4,1836,100.0,60.8,44.7,40.6,21.0,30.8,19.2,6.2,23.8,16,16,200,1
1837,0.75,0.25,0.4,0.4,1837,100.0,62.3,46.3,40.1,12.5,19.2,10.8,2.5,15.0,16,16,200,1
1838,0.75,0.25,0.4,0.4,1838,100.0,62.8,43.1,45.3,11.0,17.5,13.3,1.2,7.5,16,16,200,1
1839,0.75,0.25,0.4,0.4,1839,100.0,60.9,45.7,39.0,16.0,25.0,20.0,2.5,10.0,16,16,200,1
1840,0.75,0.25,0.5,0.5,1840,100.0,50.6,49.8,50.8,3.0,3.0,2.0,3.0,4.0,16,16,200,1
1841,0.75,0.25,0.5,0.5,1841,100.0,51.5,52.8,50.9,7.5,1.0,10.0,14.0,5.0,16,16,200,1
1842,0.75,0.25,0.5,0.5,1842,100.0,50.1,53.5,50.6,8.5,9.0,7.0,8.0,10.0,16,16,200,1
1843,0.75,0.25,0.5,0.5,1843,100.0,49.8,55.3,48.8,5.5,7.0,7.0,4.0,4.0,16,16,200,1
1844,0.75,0.25,0.5,0.5,1844,100.0,50.7,58.5,51.3,7.5,10.0,6.0,5.0,9.0,16,16,200,1
1845,0.75,0.25,0.5,0.5,1845,100.0,48.7,57.0,48.7,6.5,4.0,4.0,9.0,9.0,16,16,200,1
1846,0.75,0.25,0.5,0.5,1846,100.0,54.1,48.8,49.5,10.0,10.0,14.0,10.0,6.0,16,16,200,1
1847,0.75,0.25,0.5,0.5,1847,100.0,46.6,53.4,49.0,9.0,10.0,9.0,8.0,9.0,16,16,200,1
1848,0.75,0.25,0.5,0.5,1848,100.0,48.3,51.9,50.8,7.5,13.0,6.0,2.0,9.0,16,16,200,1
1849,0.75,0.25,0.5,0.5,1849,100.0,52.7,59.2,51.4,10.0,10.0,11.0,10.0,9.0,16,16,200,1
1850,0.75,0.375,0.1,0.1,1850,100.0,92.6,22.0,17.0,61.5,68.3,68.3,0.0,0.0,16,16,200,1
1851,0.75,0.375,0.1,0.1,1851,100.0,92.9,23.2,12.8,59.0,65.6,65.6,0.0,0.0,16,16,200,1
1852,0.75,0.375,0.1,0.1,1852,100.0,94.6,25.9,33.3,64.5,71.7,71.7,0.0,0.0,16,16,200,1
1853,0.75,0.375,0.1,0.1,1853,100.0,93.9,16.7,21.6,64.0,71.1,71.1,0.0,0.0,16,16,200,1
1854,0.75,0.375,0.1,0.1,1854,100.0,92.8,20.6,11.4,62.5,69.4,69.4,0.0,0.0,16,16,200,1
1855,0.75,0.375,0.1,0.1,1855,100.0,92.0,26.0,17.9,59.0,65.6,65.6,0.0,0.0,16,16,200,1
1856,0.75,0.375,0.1,0.1,1856,100.0,92.7,19.3,18.0,58.0,64.4,64.4,0.0,0.0,16,16,200,1
1857,0.75,0.375,0.1,0.1,1857,100.0,93.8,26.4,18.2,62.5,69.4,69.4,0.0,0.0,16,16,200,1
1858,0.75,0.375,0.1,0.1,1858,100.0,92.1,15.0,10.0,60.5,67.2,67.2,0.0,0.0,16,16,200,1
1859,0.75,0.375,0.1,0.1,1859,100.0,92.9,18.4,15.6,63.5,70.6,70.6,0.0,0.0,16,16,200,1
1860,0.75,0.375,0.2,0.2,1860,100.0,83.8,29.2,30.1,38.5,48.1,47.5,0.0,2.5,16,16,200,1
1861,0.75,0.375,0.2,0.2,1861,100.0,84.2,29.7,25.9,41.5,51.9,51.9,0.0,0.0,16,16,200,1
1862,0.75,0.375,0.2,0.2,1862,100.0,82.5,28.9,24.0,40.5,50.6,50.6,0.0,0.0,16,16,200,1
1863,0.75,0.375,0.2,0.2,1863,100.0,85.5,32.4,26.6,41.5,51.9,51.2,0.0,2.5,16,16,200,1
1864,0.75,0.375,0.2,0.2,1864,100.0,83.1,27.1,26.3,38.5,48.1,47.5,0.0,2.5,16,16,200,1
1865,0.75,0.375,0.2,0.2,1865,100.0,85.7,23.1,29.3,40.0,50.0,50.0,0.0,0.0,16,16,200,1
1866,0.75,0.375,0.2,0.2,1866,100.0,83.4,30.7,26.3,42.5,53.1,50.0,0.0,12.5,16,16,200,1
1867,0.75,0.375,0.2,0.2,1867,100.0,84.5,34.0,26.5,41.0,51.2,48.1,0.0,12.5,16,16,200,1
1868,0.75,0.375,0.2,0.2,1868,100.0,83.9,25.2,24.1,38.5,48.1,48.1,0.0,0.0,16,16,200,1
1869,0.75,0.375,0.2,0.2,1869,100.0,84.4,26.2,24.6,40.0,50.0,50.0,0.0,0.0,16,16,200,1
1870,0.75,0.375,0.30000000000000004,0.30000000000000004,1870,100.0,73.0,35.0,35.6,22.5,32.1,30.7,0.0,3.3,16,16,200,1
1871,0.75,0.375,0.30000000000000004,0.30000000000000004,1871,100.0,72.5,36.4,32.0,22.0,30.7,30.0,1.7,3.3,16,16,200,1
1872,0.75,0.375,0.30000000000000004,0.30000000000000004,1872,100.0,73.4,37.5,34.0,19.0,27.1,26.4,0.0,1.7,16,16,200,1
1873,0.75,0.375,0.30000000000000004,0.30000000000000004,1873,100.0,71.5,32.4,31.5,20.5,29.3,27.1,0.0,5.0,16,16,200,1
1874,0.75,0.375,0.30000000000000004,0.30000000000000004,1874,100.0,73.4,34.6,34.8,20.0,28.6,25.7,0.0,6.7,16,16,200,1
1875,0.75,0.375,0.30000000000000004,0.30000000000000004,1875,100.0,72.6,35.8,29.6,25.5,35.0,34.3,3.3,5.0,16,16,200,1
1876,0.75,0.375,0.30000000000000004,0.30000000000000004,1876,100.0,74.1,35.4,37.5,20.0,28.6,25.7,0.0,6.7,16,16,200,1
1877,0.75,0.375,0.30000000000000004,0.30000000000000004,1877,100.0,71.2,35.3,33.1,21.5,30.7,28.6,0.0,5.0,16,16,200,1
1878,0.75,0.375,0.30000000000000004,0.30000000000000004,1878,100.0,69.7,38.2,29.3,23.5,32.9,33.6,1.7,0.0,16,16,200,1
1879,0.75,0.375,0.30000000000000004,0.30000000000000004,1879,100.0,75.3,35.0,34.1,22.0,31.4,31.4,0.0,0.0,16,16,200,1
1880,0.75,0.375,0.4,0.4,1880,100.0,59.6,43.0,40.0,11.5,19.2,16.7,0.0,3.8,16,16,200,1
1881,0.75,0.375,0.4,0.4,1881,100.0,58.9,44.1,39.3,10.0,15.8,12.5,1.2,6.2,16,16,200,1
1882,0.75,0.375,0.4,0.4,1882,100.0,61.0,40.7,37.2,5.0,8.3,7.5,0.0,1.2,16,16,200,1
1883,0.75,0.375,0.4,0.4,1883,100.0,60.5,45.5,40.9,6.0,10.0,7.5,0.0,3.8,16,16,200,1
1884,0.75,0.375,0.4,0.4,1884,100.0,61.9,40.4,38.2,16.5,21.7,20.0,8.8,11.2,16,16,200,1
1885,0.75,0.375,0.4,0.4,1885,100.0,60.2,44.6,38.8,8.5,14.2,11.7,0.0,3.8,16,16,200,1
1886,0.75,0.375,0.4,0.4,1886,100.0,65.4,41.2,42.9,10.5,14.2,14.2,5.0,5.0,16,16,200,1
1887,0.75,0.375,0.4,0.4,1887,100.0,61.8,40.5,38.5,4.0,6.7,5.8,0.0,1.2,16,16,200,1
1888,0.75,0.375,0.4,0.4,1888,100.0,63.3,44.2,40.9,6.0,10.0,9.2,0.0,1.2,16,16,200,1
1889,0.75,0.375,0.4,0.4,1889,100.0,59.9,43.0,43.0,8.5,14.2,14.2,0.0,0.0,16,16,200,1
1890,0.75,0.375,0.5,0.5,1890,100.0,51.5,53.9,49.5,5.5,7.0,4.0,4.0,7.0,16,16,200,1
1891,0.75,0.375,0.5,0.5,1891,100.0,53.6,51.9,49.1,7.5,9.0,5.0,6.0,10.0,16,16,200,1
1892,0.75,0.375,0.5,0.5,1892,100.0,54.2,54.3,51.5,9.5,11.0,11.0,8.0,8.0,16,16,200,1
1893,0.75,0.375,0.5,0.5,1893,100.0,49.0,50.4,50.6,2.5,4.0,1.0,1.0,4.0,16,16,200,1
1894,0.75,0.375,0.5,0.5,1894,100.0,51.4,56.4,50.9,14.5,14.0,16.0,15.0,13.0,16,16,200,1
1895,0.75,0.375,0.5,0.5,1895,100.0,49.7,51.1,53.1,5.0,7.0,5.0,3.0,5.0,16,16,200,1
1896,0.75,0.375,0.5,0.5,1896,100.0,50.4,54.8,50.5,8.0,7.0,6.0,9.0,10.0,16,16,200,1
1897,0.75,0.375,0.5,0.5,1897,100.0,50.7,53.4,53.1,4.0,5.0,6.0,3.0,2.0,16,16,200,1
1898,0.75,0.375,0.5,0.5,1898,100.0,49.9,53.8,50.1,8.5,7.0,9.0,10.0,8.0,16,16,200,1
1899,0.75,0.375,0.5,0.5,1899,100.0,55.2,54.6,52.7,6.5,7.0,7.0,6.0,6.0,16,16,200,1
1900,0.75,0.5,0.1,0.1,1900,100.0,92.9,17.6,19.2,59.0,65.6,65.6,0.0,0.0,16,16,200,1
1901,0.75,0.5,0.1,0.1,1901,100.0,93.9,20.6,17.5,61.0,67.8,67.8,0.0,0.0,16,16,200,1
1902,0.75,0.5,0.1,0.1,1902,100.0,92.7,23.7,12.5,60.5,67.2,67.2,0.0,0.0,16,16,200,1
1903,0.75,0.5,0.1,0.1,1903,100.0,93.9,20.0,25.7,61.0,67.8,67.8,0.0,0.0,16,16,200,1
1904,0.75,0.5,0.1,0.1,1904,100.0,93.1,24.0,25.8,62.5,69.4,69.4,0.0,0.0,16,16,200,1
1905,0.75,0.5,0.1,0.1,1905,100.0,93.3,18.2,22.3,58.5,65.0,65.0,0.0,0.0,16,16,200,1
1906,0.75,0.5,0.1,0.1,1906,100.0,93.8,27.6,22.0,60.0,66.7,66.7,0.0,0.0,16,16,200,1
1907,0.75,0.5,0.1,0.1,1907,100.0,92.1,17.5,19.0,64.0,71.1,71.1,0.0,0.0,16,16,200,1
1908,0.75,0.5,0.1,0.1,1908,100.0,92.9,17.5,19.1,58.0,64.4,64.4,0.0,0.0,16,16,200,1
1909,0.75,0.5,0.1,0.1,1909,100.0,92.6,17.7,14.8,59.0,65.6,65.6,0.0,0.0,16,16,200,1
1910,0.75,0.5,0.2,0.2,1910,100.0,84.7,26.1,26.5,37.5,46.9,46.9,0.0,0.0,16,16,200,1
1911,0.75,0.5,0.2,0.2,1911,100.0,81.8,27.8,26.3,38.5,48.1,48.1,0.0,0.0,16,16,200,1
1912,0.75,0.5,0.2,0.2,1912,100.0,83.7,25.9,25.1,33.5,41.9,41.9,0.0,0.0,16,16,200,1
1913,0.75,0.5,0.2,0.2,1913,100.0,83.6,28.8,20.1,40.0,50.0,48.1,0.0,7.5,16,16,200,1
1914,0.75,0.5,0.2,0.2,1914,100.0,83.5,28.3,22.3,40.0,50.0,49.4,0.0,2.5,16,16,200,1
1915,0.75,0.5,0.2,0.2,1915,100.0,83.9,30.0,26.4,43.0,53.8,53.8,0.0,0.0,16,16,200,1
1916,0.75,0.5,0.2,0.2,1916,100.0,84.4,29.0,29.8,41.0,51.2,51.2,0.0,0.0,16,16,200,1
1917,0.75,0.5,0.2,0.2,1917,100.0,81.4,22.6,22.9,40.5,50.6,50.6,0.0,0.0,16,16,200,1
1918,0.75,0.5,0.2,0.2,1918,100.0,84.2,30.6,27.1,42.5,53.1,53.1,0.0,0.0,16,16,200,1
1919,0.75,0.5,0.2,0.2,1919,100.0,84.3,26.3,23.0,36.0,45.0,45.0,0.0,0.0,16,16,200,1
1920,0.75,0.5,0.30000000000000004,0.30000000000000004,1920,100.0,71.0,34.6,28.0,19.0,27.1,27.1,0.0,0.0,16,16,200,1
1921,0.75,0.5,0.30000000000000004,0.30000000000000004,1921,100.0,76.4,32.6,44.4,24.0,33.6,34.3,1.7,0.0,16,16,200,1
1922,0.75,0.5,0.30000000000000004,0.30000000000000004,1922,100.0,71.6,33.9,31.9,19.5,27.9,26.4,0.0,3.3,16,16,200,1
1923,0.75,0.5,0.30000000000000004,0.30000000000000004,1923,100.0,74.9,36.4,33.9,23.5,33.6,33.6,0.0,0.0,16,16,200,1
1924,0.75,0.5,0.30000000000000004,0.30000000000000004,1924,100.0,73.5,35.3,32.9,19.5,27.9,27.9,0.0,0.0,16,16,200,1
1925,0.75,0.5,0.30000000000000004,0.30000000000000004,1925,100.0,73.0,31.8,34.3,20.0,28.6,28.6,0.0,0.0,16,16,200,1
1926,0.75,0.5,0.30000000000000004,0.30000000000000004,1926,100.0,71.5,36.7,34.7,22.0,30.7,30.7,1.7,1.7,16,16,200,1
1927,0.75,0.5,0.30000000000000004,0.30000000000000004,1927,100.0,73.4,33.9,28.9,20.5,29.3,29.3,0.0,0.0,16,16,200,1
1928,0.75,0.5,0.30000000000000004,0.30000000000000004,1928,100.0,71.3,40.4,27.8,18.5,26.4,26.4,0.0,0.0,16,16,200,1
1929,0.75,0.5,0.30000000000000004,0.30000000000000004,1929,100.0,75.4,36.3,37.1,21.0,30.0,30.0,0.0,0.0,16,16,200,1
1930,0.75,0.5,0.4,0.4,1930,100.0,59.0,39.8,41.2,1.0,1.7,0.8,0.0,1.2,16,16,200,1
1931,0.75,0.5,0.4,0.4,1931,100.0,62.5,40.8,45.3,13.0,20.8,21.7,1.2,0.0,16,16,200,1
1932,0.75,0.5,0.4,0.4,1932,100.0,61.3,44.4,42.8,8.0,10.8,10.0,3.8,5.0,16,16,200,1
1933,0.75,0.5,0.4,0.4,1933,100.0,60.8,42.0,40.0,8.0,11.7,12.5,2.5,1.2,16,16,200,1
1934,0.75,0.5,0.4,0.4,1934,100.0,64.1,43.7,39.8,11.0,15.8,16.7,3.8,2.5,16,16,200,1
1935,0.75,0.5,0.4,0.4,1935,100.0,65.0,40.4,42.4,7.0,10.8,10.8,1.2,1.2,16,16,200,1
1936,0.75,0.5,0.4,0.4,1936,100.0,63.2,42.1,41.1,5.0,8.3,7.5,0.0,1.2,16,16,200,1
1937,0.75,0.5,0.4,0.4,1937,100.0,62.1,41.1,39.8,9.5,15.8,12.5,0.0,5.0,16,16,200,1
1938,0.75,0.5,0.4,0.4,1938,100.0,61.7,37.4,44.1,11.0,15.0,18.3,5.0,0.0,16,16,200,1
1939,0.75,0.5,0.4,0.4,1939,100.0,60.2,41.6,41.2,10.5,15.8,14.2,2.5,5.0,16,16,200,1
1940,0.75,0.5,0.5,0.5,1940,100.0,51.5,53.1,49.9,6.0,5.0,5.0,7.0,7.0,16,16,200,1
1941,0.75,0.5,0.5,0.5,1941,100.0,50.5,51.7,50.9,2.5,4.0,1.0,1.0,4.0,16,16,200,1
1942,0.75,0.5,0.5,0.5,1942,100.0,52.0,49.2,47.5,0.5,1.0,1.0,0.0,0.0,16,16,200,1
1943,0.75,0.5,0.5,0.5,1943,100.0,47.3,53.0,50.4,3.0,2.0,3.0,4.0,3.0,16,16,200,1
1944,0.75,0.5,0.5,0.5,1944,100.0,53.1,48.4,52.5,3.0,4.0,4.0,2.0,2.0,16,16,200,1
1945,0.75,0.5,0.5,0.5,1945,100.0,51.7,50.4,50.3,4.0,3.0,6.0,5.0,2.0,16,16,200,1
1946,0.75,0.5,0.5,0.5,1946,100.0,53.3,52.1,50.5,0.5,1.0,1.0,0.0,0.0,16,16,200,1
1947,0.75,0.5,0.5,0.5,1947,100.0,49.6,50.4,49.4,3.5,4.0,4.0,3.0,3.0,16,16,200,1
1948,0.75,0.5,0.5,0.5,1948,100.0,47.4,52.6,49.6,6.0,3.0,5.0,9.0,7.0,16,16,200,1
1949,0.75,0.5,0.5,0.5,1949,100.0,49.6,49.0,53.1,1.0,0.0,2.0,2.0,0.0,16,16,200,1
1950,0.75,0.625,0.1,0.1,1950,100.0,94.4,28.0,20.4,64.5,71.7,71.7,0.0,0.0,16,16,200,1
1951,0.75,0.625,0.1,0.1,1951,100.0,92.6,16.5,16.5,56.0,62.2,62.2,0.0,0.0,16,16,200,1
1952,0.75,0.625,0.1,0.1,1952,100.0,92.1,20.6,18.3,60.5,67.2,67.2,0.0,0.0,16,16,200,1
1953,0.75,0.625,0.1,0.1,1953,100.0,92.3,17.1,13.7,61.0,67.8,67.8,0.0,0.0,16,16,200,1
1954,0.75,0.625,0.1,0.1,1954,100.0,93.9,18.6,16.1,64.5,71.7,71.7,0.0,0.0,16,16,200,1
1955,0.75,0.625,0.1,0.1,1955,100.0,93.2,17.6,19.2,61.5,68.3,68.3,0.0,0.0,16,16,200,1
1956,0.75,0.625,0.1,0.1,1956,100.0,93.9,16.8,16.3,61.5,68.3,68.3,0.0,0.0,16,16,200,1
1957,0.75,0.625,0.1,0.1,1957,100.0,92.4,18.2,14.9,61.5,68.3,68.3,0.0,0.0,16,16,200,1
1958,0.75,0.625,0.1,0.1,1958,100.0,92.4,20.2,15.9,61.0,67.8,67.8,0.0,0.0,16,16,200,1
1959,0.75,0.625,0.1,0.1,1959,100.0,93.4,19.0,27.8,57.5,63.9,63.9,0.0,0.0,16,16,200,1
1960,0.75,0.625,0.2,0.2,1960,100.0,82.3,28.4,28.3,31.0,38.8,38.8,0.0,0.0,16,16,200,1
1961,0.75,0.625,0.2,0.2,1961,100.0,85.4,30.8,30.9,44.5,55.6,55.6,0.0,0.0,16,16,200,1
1962,0.75,0.625,0.2,0.2,1962,100.0,85.3,23.8,24.4,41.5,51.9,51.9,0.0,0.0,16,16,200,1
1963,0.75,0.625,0.2,0.2,1963,100.0,83.6,23.0,25.6,37.5,46.9,46.9,0.0,0.0,16,16,200,1
1964,0.75,0.625,0.2,0.2,1964,100.0,83.4,26.8,27.8,37.5,46.9,46.9,0.0,0.0,16,16,200,1
1965,0.75,0.625,0.2,0.2,1965,100.0,82.8,24.7,27.1,40.0,50.0,50.0,0.0,0.0,16,16,200,1
1966,0.75,0.625,0.2,0.2,1966,100.0,84.4,26.9,25.9,37.5,46.9,46.9,0.0,0.0,16,16,200,1
1967,0.75,0.625,0.2,0.2,1967,100.0,84.9,29.0,30.0,37.0,46.2,46.2,0.0,0.0,16,16,200,1
1968,0.75,0.625,0.2,0.2,1968,100.0,83.7,34.6,24.8,37.5,46.9,46.9,0.0,0.0,16,16,200,1
1969,0.75,0.625,0.2,0.2,1969,100.0,86.1,28.2,27.4,41.0,51.2,51.2,0.0,0.0,16,16,200,1
1970,0.75,0.625,0.30000000000000004,0.30000000000000004,1970,100.0,72.8,35.6,31.1,13.5,19.3,19.3,0.0,0.0,16,16,200,1
1971,0.75,0.625,0.30000000000000004,0.30000000000000004,1971,100.0,73.4,29.6,32.8,24.5,35.0,35.0,0.0,0.0,16,16,200,1
1972,0.75,0.625,0.30000000000000004,0.30000000000000004,1972,100.0,71.6,32.6,28.6,11.0,15.7,15.7,0.0,0.0,16,16,200,1
1973,0.75,0.625,0.30000000000000004,0.30000000000000004,1973,100.0,72.6,35.2,34.6,18.0,25.7,25.7,0.0,0.0,16,16,200,1
1974,0.75,0.625,0.30000000000000004,0.30000000000000004,1974,100.0,71.9,34.1,33.6,15.0,21.4,21.4,0.0,0.0,16,16,200,1
1975,0.75,0.625,0.30000000000000004,0.30000000000000004,1975,100.0,72.8,32.4,30.3,18.5,26.4,26.4,0.0,0.0,16,16,200,1
1976,0.75,0.625,0.30000000000000004,0.30000000000000004,1976,100.0,71.9,29.9,31.5,18.0,25.7,25.7,0.0,0.0,16,16,200,1
1977,0.75,0.625,0.30000000000000004,0.30000000000000004,1977,100.0,71.4,33.0,28.3,18.0,25.7,25.7,0.0,0.0,16,16,200,1
1978,0.75,0.625,0.30000000000000004,0.30000000000000004,1978,100.0,76.1,37.3,36.9,20.0,28.6,28.6,0.0,0.0,16,16,200,1
1979,0.75,0.625,0.30000000000000004,0.30000000000000004,1979,100.0,69.8,32.5,28.0,14.0,20.0,20.0,0.0,0.0,16,16,200,1
1980,0.75,0.625,0.4,0.4,1980,100.0,60.9,40.9,36.6,5.0,7.5,8.3,1.2,0.0,16,16,200,1
1981,0.75,0.625,0.4,0.4,1981,100.0,60.6,37.9,39.7,4.0,5.8,6.7,1.2,0.0,16,16,200,1
1982,0.75,0.625,0.4,0.4,1982,100.0,59.3,39.3,39.7,3.0,5.0,5.0,0.0,0.0,16,16,200,1
1983,0.75,0.625,0.4,0.4,1983,100.0,63.4,42.2,42.6,4.5,6.7,7.5,1.2,0.0,16,16,200,1
1984,0.75,0.625,0.4,0.4,1984,100.0,61.0,41.8,40.9,3.5,5.8,5.8,0.0,0.0,16,16,200,1
1985,0.75,0.625,0.4,0.4,1985,100.0,60.6,44.9,42.9,7.5,12.5,11.7,0.0,1.2,16,16,200,1
1986,0.75,0.625,0.4,0.4,1986,100.0,61.3,40.8,41.8,6.5,9.2,10.0,2.5,1.2,16,16,200,1
1987,0.75,0.625,0.4,0.4,1987,100.0,56.9,39.0,41.4,4.0,6.7,6.7,0.0,0.0,16,16,200,1
1988,0.75,0.625,0.4,0.4,1988,100.0,65.1,42.5,48.7,6.0,10.0,10.0,0.0,0.0,16,16,200,1
